ptype_a,profile_a,ptype_b,profile_b,frobenius_inner_product,cosine_similarity,frobenius_distance
0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,7239.538529276848,1.0,0.0
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,30.132406090793665,0.017495730473751518,82.50790150837976
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,46.96428172127344,0.018070836733826336,85.82156356141157
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,59.23025456198957,0.015458957490942522,92.61911773953481
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,55.60321196552832,0.021124602078292122,85.87912555555394
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,22.942925232695416,0.014320471080977004,82.21654690040295
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.8494588067842415,0.01336363842605192,80.06211486060083
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,104.93831403367221,0.016888877561322305,110.55653283882464
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,47.18409449086175,0.005415615450489822,134.76826506263373
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,80.2145338228438,0.017353516864420392,97.879070290958
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,53.80658112472156,0.01819216684130449,87.53814041693761
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,90.3450220709201,0.018646773278448398,99.44467164629094
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,84.89596074493602,0.018314725491869823,97.9273278514297
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,96.42276028124616,0.019739679137501496,99.68606022805253
17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,70.0366004317766,0.013344649938680469,102.78764684449898
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,32.25279854162363,0.01761404662429202,87.39660084932554
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,30.86553891224321,0.016565153392463294,88.86942341657402
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25.236901954223868,0.02528814291136755,50.62731506843222
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,23.40829249616945,0.029261316896795057,42.40423573223485
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,29.993828371574637,0.02195214556326166,66.58877977359859
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,19.525268152356148,0.02986248852655279,36.70362489265703
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,28.26583624741761,0.022646237916463287,61.40332427685004
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.6243073980804184,0.03513584071924161,21.67786299752792
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,31.90871503695962,0.015160823812355981,99.81947794164333
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7.940202995247091,0.0028037488567512745,133.2836052595437
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,7.2656032830054755,0.002770580256368557,123.68334162767486
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,32.792414857423864,0.020770834647618565,76.02248879709957
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,29.470521248993464,0.019983845596318023,71.41439928176173
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,28.97120744298445,0.027085204648026877,53.624321978372166
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,28.031240550335497,0.02384752383287926,58.22662114707818
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,19.32868981536012,0.03390258509475316,33.56051504087015
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24.237869753618725,0.02430618281060993,50.61368017842587
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,30.132406090793665,0.017495730473751518,82.50790150837976
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,463.13290782272816,1.0,0.0
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,21.142712822416797,0.03025292562961399,38.411340800218
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,25.969748597592115,0.025205797361116535,51.992972360944925
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,20.60926318616839,0.029117039382259895,38.777045992348256
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,12.702290079003433,0.029484015608003317,28.956675338873342
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.580849640959059,0.03331837675699304,21.700844371384814
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,31.050533224712126,0.018583685996047546,80.18085623830295
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7.950277138126694,0.0033933648185949304,110.90266044980685
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,30.22719318140298,0.02431802783107211,61.145190117069326
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22.953311057994142,0.028859610535960253,42.226529101221594
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,27.922612553695217,0.021431452378043656,63.816414267964355
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,26.671675870660692,0.021397339733130336,61.35680322521149
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,28.067262717639096,0.021367646011290566,64.28428105738995
18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,31.290790342201944,0.022171483474468,68.56558288351353
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,42.4655209127377,0.015368819258206328,90.60458656902513
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,44.77501096366905,0.015924639446955404,91.98590210658007
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,30.950553625647444,0.020552356671999235,56.06378902433661
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,29.852381678763777,0.024729505228129757,48.75122297686104
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,36.40879313321784,0.0176589007131794,70.80032750124391
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,25.69285118955304,0.026040756707474518,43.88931107065077
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,35.97510025365045,0.019100667719032974,65.9272357702445
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.4412094015278853,0.021659727496957087,32.58445414921914
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,44.420392652158625,0.013986472251232878,102.61752059654185
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12.997413261713518,0.003041422409222136,135.44687417035064
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,12.617208176910935,0.003188413451200236,126.00919211894896
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,41.6357830305933,0.01747670659399552,79.70685528001127
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,39.80510773998685,0.017887199944227467,75.30470080853368
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,33.74814951483859,0.020908736990410678,58.800210336071835
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,34.95717732689809,0.019708321597737725,62.991572838929144
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,24.98176197183784,0.029037938012622513,41.30923307888183
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,28.36845214862842,0.018852557000519216,56.07971262839913
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,46.96428172127344,0.018070836733826336,85.82156356141157
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21.142712822416797,0.03025292562961399,38.411340800218
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1054.5836198925972,1.0,0.0
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,32.15846170170698,0.020684273462174236,57.29173117289809
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,26.501301880169194,0.0248121425408825,45.64346536553244
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,16.51684141487931,0.025406445823996617,37.71353412342886
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.305185104974953,0.028276732791941334,32.5719002757423
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,39.94527048669988,0.015843111257494286,83.68172407792096
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12.942295660664968,0.003660765513199104,113.49390631161631
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,36.4562392574735,0.01943634973251983,65.70941252492128
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,32.96069527667714,0.027463368080091737,48.523352146866536
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,37.494370319123846,0.019071020256662095,68.15307716133921
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,38.08790571830468,0.02024924712253656,65.82761999641112
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,38.91144021379296,0.01963117233854449,68.57281639354669
19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,35.59104520059191,0.01671210945749046,72.69174202417392
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,75.27408884838223,0.0184788772627797,96.85590387724706
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,73.20701660725172,0.01766089229430737,98.19386090525215
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,44.020213654846884,0.01982765614376033,65.9886449634539
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,41.650117128156126,0.02340338596209863,59.92143535702963
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,60.75040141749196,0.01998630725082952,78.74957334564226
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,34.076804311654996,0.023427512865137414,56.09809145076137
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,50.061056835518684,0.018029038932749743,74.53670671251521
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.936993741139304,0.01767571546148459,47.94003783821184
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,62.809981179307215,0.01341468516057591,108.31005724646828
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,22.39238676725654,0.00355423571509153,139.8733638685849
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,20.40022632405453,0.0034968127395504055,130.7678959323799
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,61.150817454676144,0.017410897214349595,86.90020054169229
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,55.969979856396094,0.017060224215428334,82.92141076969082
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,45.01580482022837,0.018917723802648296,68.35511370308261
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,51.000950682209805,0.01950372571124699,71.92595391385042
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,28.28759753322811,0.02230307774818071,54.197169767880375
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,47.57905946660321,0.021447491342284374,65.9090668895693
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,59.23025456198957,0.015458957490942522,92.61911773953481
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25.969748597592115,0.025205797361116535,51.992972360944925
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,32.15846170170698,0.020684273462174236,57.29173117289809
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2292.075764298439,1.0,0.0
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,33.570277280465234,0.02131954897694026,57.503740088622145
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,21.91419244359713,0.02286485297140495,51.468515603497245
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.053043659980176,0.017717093703821078,47.94710747134526
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,64.9762690939242,0.01748058259103354,90.49895630251595
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,24.735276904400962,0.004745734055850549,118.7214089867043
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,50.54369619325735,0.018278302628973876,74.34409273711366
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,45.7278115702793,0.02584424664834856,59.719959941274695
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,58.33298774517607,0.02012556633153212,76.42419012402549
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,50.64828740048688,0.01826470146972761,74.46910054132104
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,57.50700561897247,0.019679574807061954,76.82793867948396
20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,53.31259259535,0.016980339076922455,80.53656565886938
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,51.56019580573775,0.018424541324900148,90.65408458590089
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,45.04315549577586,0.01581760748692068,92.13051173116766
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,33.36991303315153,0.021878944209393517,56.26251874472046
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,29.880258068966214,0.024439868532531023,49.028433418873604
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,44.50637935253326,0.02131364492806848,70.87772919891317
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,27.907966083614156,0.02792849702447211,44.14751058687148
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,44.999564112513326,0.02359027063708109,65.99630885994597
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.7124060778078274,0.02376187697858839,32.99038577221715
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,43.383656268182676,0.013487455507354563,102.7598671695295
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,14.169766173421522,0.0032738635673636844,135.5384532567975
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,14.803193795676634,0.0036935575336064573,126.09958692153737
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,48.24619087798055,0.01999557829069811,79.79425579252926
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,43.77564821764827,0.019422906664670038,75.43220915137746
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,38.713055879983585,0.023681726943669008,58.94655390593841
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,37.604777019587345,0.020933140112676885,63.16489803590631
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,24.602941923891194,0.028236302692505422,41.6457881689251
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,33.999895606248174,0.022309523039384216,56.221282234740016
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,55.60321196552832,0.021124602078292122,85.87912555555394
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20.60926318616839,0.029117039382259895,38.777045992348256
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,26.501301880169194,0.0248121425408825,45.64346536553244
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,33.570277280465234,0.02131954897694026,57.503740088622145
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1081.7449144423008,1.0,0.0
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,18.20462699123891,0.027648831394178352,38.0275739362376
21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.2794857049011625,0.027702391513978165,32.98698805472777
