prompt_group,pooling_rule,layer,ptype,profile,centroid_norm
ipip_stems,final_token,0,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.16901387
naturalistic_behavioral,mean_tokens,4,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.0909029
naturalistic_behavioral,mean_tokens,4,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.2464199
naturalistic_behavioral,mean_tokens,4,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.2557417
naturalistic_behavioral,mean_tokens,4,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.2319089
naturalistic_behavioral,mean_tokens,4,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.92636347
naturalistic_behavioral,mean_tokens,4,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.2660103
naturalistic_behavioral,mean_tokens,4,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.1141734
naturalistic_behavioral,mean_tokens,4,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.3724469
naturalistic_behavioral,mean_tokens,4,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.1939412
naturalistic_behavioral,mean_tokens,4,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.37427372
naturalistic_behavioral,mean_tokens,4,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.4172559
naturalistic_behavioral,mean_tokens,4,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.8759319
naturalistic_behavioral,mean_tokens,4,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.3935075
naturalistic_behavioral,mean_tokens,4,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.245481
naturalistic_behavioral,mean_tokens,4,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.3446505
naturalistic_behavioral,mean_tokens,4,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.2233285
naturalistic_behavioral,mean_tokens,4,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.2320546
naturalistic_behavioral,mean_tokens,4,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.2235184
naturalistic_behavioral,mean_tokens,5,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.3305403
naturalistic_behavioral,mean_tokens,5,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.3170623
naturalistic_behavioral,mean_tokens,5,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.0876244
naturalistic_behavioral,mean_tokens,5,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.1561755
naturalistic_behavioral,mean_tokens,5,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.5429275
naturalistic_behavioral,mean_tokens,5,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.3053944
naturalistic_behavioral,mean_tokens,5,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.3340201
naturalistic_behavioral,mean_tokens,5,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.47921067
naturalistic_behavioral,mean_tokens,5,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.3347356
naturalistic_behavioral,mean_tokens,5,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.1803529
naturalistic_behavioral,mean_tokens,5,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.4622523
naturalistic_behavioral,mean_tokens,5,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.2113938
naturalistic_behavioral,mean_tokens,5,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.3429074
naturalistic_behavioral,mean_tokens,5,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.9416451
naturalistic_behavioral,mean_tokens,5,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.2033057
naturalistic_behavioral,mean_tokens,5,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.3205043
naturalistic_behavioral,mean_tokens,5,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.3401546
naturalistic_behavioral,mean_tokens,5,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.3043027
naturalistic_behavioral,mean_tokens,5,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.045984
naturalistic_behavioral,mean_tokens,5,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.3751868
naturalistic_behavioral,mean_tokens,5,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.2611414
naturalistic_behavioral,mean_tokens,5,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.4703956
naturalistic_behavioral,mean_tokens,5,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.2859777
naturalistic_behavioral,mean_tokens,5,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.4201252
naturalistic_behavioral,mean_tokens,5,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.4984852
naturalistic_behavioral,mean_tokens,5,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.0361886
naturalistic_behavioral,mean_tokens,5,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.4960155
naturalistic_behavioral,mean_tokens,5,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.3591729
naturalistic_behavioral,mean_tokens,5,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.4248321
naturalistic_behavioral,mean_tokens,5,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.3413965
naturalistic_behavioral,mean_tokens,5,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.3213234
naturalistic_behavioral,mean_tokens,5,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.3201221
naturalistic_behavioral,mean_tokens,6,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.4380047
naturalistic_behavioral,mean_tokens,6,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.4370407
naturalistic_behavioral,mean_tokens,6,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.2162453
naturalistic_behavioral,mean_tokens,6,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.2870704
naturalistic_behavioral,mean_tokens,6,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.6464657
naturalistic_behavioral,mean_tokens,6,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.4500809
naturalistic_behavioral,mean_tokens,6,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.4727072
naturalistic_behavioral,mean_tokens,6,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.5094255
naturalistic_behavioral,mean_tokens,6,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.4567183
naturalistic_behavioral,mean_tokens,6,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.3232317
naturalistic_behavioral,mean_tokens,6,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.5406018
naturalistic_behavioral,mean_tokens,6,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.3286328
naturalistic_behavioral,mean_tokens,6,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.4664909
naturalistic_behavioral,mean_tokens,6,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.0885671
naturalistic_behavioral,mean_tokens,6,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.3380077
naturalistic_behavioral,mean_tokens,6,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.4162091
naturalistic_behavioral,mean_tokens,6,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.440382
naturalistic_behavioral,mean_tokens,6,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.4347315
naturalistic_behavioral,mean_tokens,6,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.1717709
naturalistic_behavioral,mean_tokens,6,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.4860203
naturalistic_behavioral,mean_tokens,6,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.3886787
naturalistic_behavioral,mean_tokens,6,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.586564
naturalistic_behavioral,mean_tokens,6,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.4324062
naturalistic_behavioral,mean_tokens,6,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.46057266
naturalistic_behavioral,mean_tokens,6,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.5982975
naturalistic_behavioral,mean_tokens,6,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.1741261
naturalistic_behavioral,mean_tokens,6,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.5756031
naturalistic_behavioral,mean_tokens,6,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.5072335
naturalistic_behavioral,mean_tokens,6,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.512459
naturalistic_behavioral,mean_tokens,6,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.4277916
naturalistic_behavioral,mean_tokens,6,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.4531132
naturalistic_behavioral,mean_tokens,6,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.4506015
naturalistic_behavioral,mean_tokens,7,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.6343235
naturalistic_behavioral,mean_tokens,7,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.7009901
naturalistic_behavioral,mean_tokens,7,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.4414328
naturalistic_behavioral,mean_tokens,7,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.5306897
naturalistic_behavioral,mean_tokens,7,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.8479927
naturalistic_behavioral,mean_tokens,7,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.7079374
naturalistic_behavioral,mean_tokens,7,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.6911391
naturalistic_behavioral,mean_tokens,7,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.58252865
naturalistic_behavioral,mean_tokens,7,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.6652719
naturalistic_behavioral,mean_tokens,7,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.5866201
naturalistic_behavioral,mean_tokens,7,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.7170222
naturalistic_behavioral,mean_tokens,7,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.5938475
naturalistic_behavioral,mean_tokens,7,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.6754003
naturalistic_behavioral,mean_tokens,7,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.3488733
naturalistic_behavioral,mean_tokens,7,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.5498152
naturalistic_behavioral,mean_tokens,7,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.6424407
naturalistic_behavioral,mean_tokens,7,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.6644433
naturalistic_behavioral,mean_tokens,7,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.678522
naturalistic_behavioral,mean_tokens,7,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.4145952
naturalistic_behavioral,mean_tokens,7,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.7113088
naturalistic_behavioral,mean_tokens,7,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.6849838
naturalistic_behavioral,mean_tokens,7,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.8153418
naturalistic_behavioral,mean_tokens,7,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.7176619
naturalistic_behavioral,mean_tokens,7,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.5423848
naturalistic_behavioral,mean_tokens,7,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.7959201
naturalistic_behavioral,mean_tokens,7,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.4169064
naturalistic_behavioral,mean_tokens,7,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.7948159
naturalistic_behavioral,mean_tokens,7,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.7263429
naturalistic_behavioral,mean_tokens,7,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.7361147
naturalistic_behavioral,mean_tokens,7,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.6419305
naturalistic_behavioral,mean_tokens,7,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.698142
naturalistic_behavioral,mean_tokens,7,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.6703905
naturalistic_behavioral,mean_tokens,8,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.7694721
naturalistic_behavioral,mean_tokens,8,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.8571768
naturalistic_behavioral,mean_tokens,8,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.6166002
naturalistic_behavioral,mean_tokens,8,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.7338268
naturalistic_behavioral,mean_tokens,8,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.0058005
naturalistic_behavioral,mean_tokens,8,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.8841196
naturalistic_behavioral,mean_tokens,8,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.8505362
naturalistic_behavioral,mean_tokens,8,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.67056936
naturalistic_behavioral,mean_tokens,8,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.8441882
naturalistic_behavioral,mean_tokens,8,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.7525808
naturalistic_behavioral,mean_tokens,8,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.8613571
naturalistic_behavioral,mean_tokens,8,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.7667558
naturalistic_behavioral,mean_tokens,8,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.8240782
naturalistic_behavioral,mean_tokens,8,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.555061
naturalistic_behavioral,mean_tokens,8,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.731962
naturalistic_behavioral,mean_tokens,8,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.8280188
naturalistic_behavioral,mean_tokens,8,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.8035169
naturalistic_behavioral,mean_tokens,8,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.8121952
naturalistic_behavioral,mean_tokens,8,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.5862145
naturalistic_behavioral,mean_tokens,8,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.8673643
naturalistic_behavioral,mean_tokens,8,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.8211255
naturalistic_behavioral,mean_tokens,8,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.9428514
naturalistic_behavioral,mean_tokens,8,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.8734976
naturalistic_behavioral,mean_tokens,8,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.63887507
naturalistic_behavioral,mean_tokens,8,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.8980542
naturalistic_behavioral,mean_tokens,8,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.5923648
naturalistic_behavioral,mean_tokens,8,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.9512146
naturalistic_behavioral,mean_tokens,8,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.8853375
naturalistic_behavioral,mean_tokens,8,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.8911085
naturalistic_behavioral,mean_tokens,8,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.822848
naturalistic_behavioral,mean_tokens,8,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.8310522
naturalistic_behavioral,mean_tokens,8,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.8188401
naturalistic_behavioral,mean_tokens,9,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.8665209
naturalistic_behavioral,mean_tokens,9,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.9236058
naturalistic_behavioral,mean_tokens,9,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.7530642
naturalistic_behavioral,mean_tokens,9,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.8541483
naturalistic_behavioral,mean_tokens,9,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.0906682
naturalistic_behavioral,mean_tokens,9,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.0415204
naturalistic_behavioral,mean_tokens,9,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.9452986
naturalistic_behavioral,mean_tokens,9,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.79151344
naturalistic_behavioral,mean_tokens,9,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.9232303
naturalistic_behavioral,mean_tokens,9,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.8610587
naturalistic_behavioral,mean_tokens,9,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.9982593
naturalistic_behavioral,mean_tokens,9,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.8513869
naturalistic_behavioral,mean_tokens,9,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.9149384
naturalistic_behavioral,mean_tokens,9,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.6370838
naturalistic_behavioral,mean_tokens,9,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.8187758
naturalistic_behavioral,mean_tokens,9,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.9655766
naturalistic_behavioral,mean_tokens,9,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.8878528
naturalistic_behavioral,mean_tokens,9,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.9402909
naturalistic_behavioral,mean_tokens,9,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.7465894
naturalistic_behavioral,mean_tokens,9,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.9811637
naturalistic_behavioral,mean_tokens,9,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.9102956
naturalistic_behavioral,mean_tokens,9,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.0961814
naturalistic_behavioral,mean_tokens,9,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.9793704
naturalistic_behavioral,mean_tokens,9,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.78878975
naturalistic_behavioral,mean_tokens,9,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.0005095
naturalistic_behavioral,mean_tokens,9,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.6983815
naturalistic_behavioral,mean_tokens,9,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.08463
naturalistic_behavioral,mean_tokens,9,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.9845451
naturalistic_behavioral,mean_tokens,9,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.9801481
naturalistic_behavioral,mean_tokens,9,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.9549185
naturalistic_behavioral,mean_tokens,9,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.9683867
naturalistic_behavioral,mean_tokens,9,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.9111038
naturalistic_behavioral,mean_tokens,10,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.9225801
naturalistic_behavioral,mean_tokens,10,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.0223916
naturalistic_behavioral,mean_tokens,10,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.8339545
naturalistic_behavioral,mean_tokens,10,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.9200048
naturalistic_behavioral,mean_tokens,10,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.1790352
naturalistic_behavioral,mean_tokens,10,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.1380272
naturalistic_behavioral,mean_tokens,10,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.0011828
naturalistic_behavioral,mean_tokens,10,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.8978411
naturalistic_behavioral,mean_tokens,10,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.9718034
naturalistic_behavioral,mean_tokens,10,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.9128562
naturalistic_behavioral,mean_tokens,10,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.0623553
naturalistic_behavioral,mean_tokens,10,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.8873559
naturalistic_behavioral,mean_tokens,10,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.9850879
naturalistic_behavioral,mean_tokens,10,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.7153943
naturalistic_behavioral,mean_tokens,10,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.9303526
naturalistic_behavioral,mean_tokens,10,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.0921009
naturalistic_behavioral,mean_tokens,10,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.9764098
naturalistic_behavioral,mean_tokens,10,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.9709877
naturalistic_behavioral,mean_tokens,10,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.864268
naturalistic_behavioral,mean_tokens,10,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.0569267
naturalistic_behavioral,mean_tokens,10,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.9702377
naturalistic_behavioral,mean_tokens,10,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.1574032
naturalistic_behavioral,mean_tokens,10,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.042292
naturalistic_behavioral,mean_tokens,10,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.89395934
naturalistic_behavioral,mean_tokens,10,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.0483165
naturalistic_behavioral,mean_tokens,10,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.8111868
naturalistic_behavioral,mean_tokens,10,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.1471627
naturalistic_behavioral,mean_tokens,10,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.061536
naturalistic_behavioral,mean_tokens,10,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.037763
naturalistic_behavioral,mean_tokens,10,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.0153239
naturalistic_behavioral,mean_tokens,10,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.061649
naturalistic_behavioral,mean_tokens,10,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.9687012
naturalistic_behavioral,mean_tokens,11,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.9634475
naturalistic_behavioral,mean_tokens,11,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.0365272
naturalistic_behavioral,mean_tokens,11,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.8617809
naturalistic_behavioral,mean_tokens,11,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.9765725
