representation,prompt_group,pooling_rule,ptype,profile,layer,effect_l2_rms_over_prompts
activation,ipip_stems,final_token,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,0.18052048981189728
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1,0.49704012274742126
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2,0.5076903700828552
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3,0.5376612544059753
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4,0.5726125836372375
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,5,0.6249403953552246
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,6,0.6771195530891418
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,7,0.7584387063980103
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,8,0.8608842492103577
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,9,1.002608299255371
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,10,1.1193242073059082
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,11,1.2330416440963745
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,12,1.3652527332305908
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,13,1.5225889682769775
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,14,1.6871249675750732
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,15,1.8616282939910889
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,16,2.1459407806396484
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,17,2.4959166049957275
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,18,2.762080430984497
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,19,2.9641611576080322
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,20,3.1709699630737305
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,21,3.704277276992798
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,22,4.077671051025391
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,23,4.535544395446777
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,24,4.835938453674316
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,25,5.226988792419434
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,26,5.641520977020264
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,27,6.155875205993652
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,28,6.612973690032959
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,29,7.495548725128174
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,30,9.32153034210205
activation,neutral_controls,mean_tokens,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,31,16.205472946166992
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0,0.11388296633958817
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1,2.187535047531128
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2,2.2000606060028076
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3,2.267063856124878
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4,2.3766911029815674
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5,2.4910151958465576
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6,2.617737054824829
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7,2.856797218322754
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,8,3.041698694229126
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9,3.214995861053467
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,10,3.3286523818969727
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,11,3.4196834564208984
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,12,3.626676559448242
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,13,3.8784680366516113
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,14,4.021263599395752
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,15,4.312942028045654
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,16,4.7907633781433105
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,17,5.37917423248291
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,18,5.877756595611572
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,19,6.192149639129639
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,20,6.573012351989746
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,21,7.577247142791748
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,22,8.350737571716309
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,23,9.198655128479004
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,24,9.825433731079102
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,25,10.62764835357666
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,26,11.556705474853516
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,27,12.511958122253418
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,28,13.424361228942871
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,29,15.253464698791504
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,30,19.299442291259766
activation,neutral_controls,mean_tokens,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,31,37.15336227416992
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0,0.1154356524348259
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1,0.9581525921821594
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2,0.9966530203819275
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3,1.1614606380462646
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4,1.3625754117965698
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,5,1.598423719406128
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6,1.8170230388641357
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7,2.1388137340545654
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,8,2.4249284267425537
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9,2.6703133583068848
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,10,2.863837242126465
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,11,2.9560370445251465
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12,3.187206506729126
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,13,3.4844861030578613
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,14,3.678452968597412
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,15,4.033702850341797
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,16,4.649533748626709
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,17,5.317479133605957
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,18,5.89605188369751
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,19,6.2837815284729
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,20,6.68964147567749
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,21,7.899885654449463
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,22,8.734674453735352
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,23,9.649155616760254
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,24,10.341621398925781
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,25,11.232222557067871
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,26,12.239794731140137
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,27,13.201034545898438
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,28,14.19333267211914
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,29,16.22894859313965
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,30,20.605010986328125
activation,neutral_controls,mean_tokens,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,31,43.04381561279297
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0,0.11383648961782455
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1,2.0795772075653076
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2,2.092498302459717
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3,2.1680517196655273
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4,2.3042263984680176
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,5,2.4232614040374756
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6,2.5579299926757812
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,7,2.805201768875122
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,8,3.019207715988159
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,9,3.22495174407959
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,10,3.3453943729400635
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,11,3.4206948280334473
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,12,3.635063648223877
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,13,3.8485116958618164
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,14,3.9692485332489014
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,15,4.285488128662109
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,16,4.807538986206055
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,17,5.457169055938721
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,18,6.001997947692871
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,19,6.325345039367676
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,20,6.683870792388916
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,21,7.791107177734375
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,22,8.574533462524414
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,23,9.406729698181152
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,24,10.043593406677246
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,25,10.877995491027832
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,26,11.778411865234375
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,27,12.703075408935547
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,28,13.64889907836914
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,29,15.408585548400879
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,30,19.413291931152344
activation,neutral_controls,mean_tokens,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,31,37.23292541503906
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0,0.11523212492465973
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1,1.8707479238510132
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2,1.8855637311935425
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3,1.95252525806427
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,2.0686137676239014
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,2.193099021911621
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,2.383457899093628
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,2.6204605102539062
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,2.8717503547668457
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,3.046814203262329
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,3.1842727661132812
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,3.244589328765869
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,3.5142548084259033
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,3.7283542156219482
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,3.880582094192505
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,4.178277969360352
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,4.7785725593566895
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17,5.401437759399414
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18,5.89486026763916
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19,6.230603218078613
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,20,6.612834453582764
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,7.689024448394775
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,8.442888259887695
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,9.299025535583496
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,9.93264102935791
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,10.816777229309082
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,11.701423645019531
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,12.595057487487793
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,13.445809364318848
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,15.030566215515137
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,18.410581588745117
activation,neutral_controls,mean_tokens,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,31,34.416446685791016
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0,0.12054351717233658
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1,2.0458669662475586
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2,2.065444231033325
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3,2.1321122646331787
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,4,2.2535581588745117
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,5,2.3868353366851807
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,6,2.525243043899536
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,7,2.7696876525878906
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,8,3.025434732437134
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,9,3.192178964614868
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,10,3.325160026550293
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,11,3.4050815105438232
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,12,3.6275277137756348
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,13,3.849630117416382
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,14,3.998929262161255
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,15,4.321371555328369
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,16,4.874790668487549
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,17,5.481446266174316
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,18,6.052058696746826
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,19,6.443158149719238
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,20,6.8412251472473145
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,21,8.05086898803711
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,22,8.878739356994629
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,23,9.73481273651123
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,24,10.410699844360352
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,25,11.228760719299316
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,26,12.132240295410156
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,27,13.104506492614746
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,28,14.067831993103027
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,29,16.042388916015625
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,30,19.67409324645996
activation,neutral_controls,mean_tokens,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,31,36.20335388183594
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0,0.11463329941034317
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1,1.750128984451294
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2,1.7714474201202393
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3,1.8638732433319092
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,4,2.0039639472961426
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,5,2.164386510848999
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,6,2.3223142623901367
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,7,2.572974681854248
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,8,2.825519561767578
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,9,3.0399632453918457
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,10,3.1916377544403076
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,11,3.3022098541259766
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,12,3.5322024822235107
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,13,3.7514712810516357
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,14,3.887721061706543
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,15,4.202277660369873
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,16,4.775344371795654
activation,neutral_controls,mean_tokens,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,17,5.467246055603027
