representation,prompt_group,pooling_rule,layer,trait,matched_pairs,mean_pairwise_cosine,median_pairwise_cosine,split_half_cosine,random_pair_mean_cosine,random_pair_sd,agreement_above_random
activation,neutral_controls,mean_tokens,18,C,16,0.00933103870880177,0.016195854672118405,0.20661335511101983,-0.0013750708737516155,0.010116123145661848,0.010706109582553386
activation,neutral_controls,mean_tokens,18,E,16,-0.0006526122892031629,-0.001520624720538383,0.17792304720078855,0.0003628344285692202,0.010372540138710239,-0.0010154467177723831
activation,neutral_controls,mean_tokens,18,A,16,0.02527305152896622,0.024875166656820172,0.26274029502163054,0.0011456825633085607,0.011958113060672551,0.024127368965657658
activation,neutral_controls,mean_tokens,18,N,16,0.01940217280342933,0.014144619314964847,0.21919824547891908,0.0017141750858919796,0.009384110218541002,0.01768799771753735
activation,neutral_controls,mean_tokens,19,O,16,0.009827495474970221,0.01989837626451966,0.044072941456127446,-0.0009713293358355606,0.009500407831326368,0.010798824810805782
activation,neutral_controls,mean_tokens,19,C,16,0.009999950389713056,0.01864543455353207,0.21573473461040044,0.0021315315541692577,0.009321056388557888,0.007868418835543798
activation,neutral_controls,mean_tokens,19,E,16,0.00040653656417614925,-0.002352914839245196,0.1819107804771562,-0.00019048715614756228,0.009749340170692842,0.0005970237203237115
activation,neutral_controls,mean_tokens,19,A,16,0.02692277020126157,0.028549016320378852,0.2728546410822895,0.00022305390896464538,0.01032966494367361,0.026699716292296925
activation,neutral_controls,mean_tokens,19,N,16,0.01822548389245481,0.012553521606016305,0.19283004343089105,0.0015864992757241747,0.011551958645042621,0.016638984616730634
activation,neutral_controls,mean_tokens,20,O,16,0.010184905262180423,0.02339819146574982,0.03908301930680482,-0.0004499352515258577,0.009845159433445246,0.01063484051370628
activation,neutral_controls,mean_tokens,20,C,16,0.010945935593045658,0.01189457747567517,0.21403882174452848,0.0004110305455479607,0.010649543723734493,0.010534905047497697
activation,neutral_controls,mean_tokens,20,E,16,0.0006446683583754313,-0.0035048925871967495,0.18872882154514545,0.00029819734824580035,0.011163262867252319,0.0003464710101296309
activation,neutral_controls,mean_tokens,20,A,16,0.030461861454753433,0.032215027853480224,0.2784540542486258,-0.0006783529018549677,0.008984844603391126,0.031140214356608402
activation,neutral_controls,mean_tokens,20,N,16,0.01758804679768467,0.007717645695929582,0.1718683525500303,0.00036474821218735495,0.009815498322348749,0.017223298585497315
activation,neutral_controls,mean_tokens,21,O,16,0.009011597207925296,0.01896940611507934,0.012161704699434629,-0.0002724070922644577,0.009506005537787923,0.009284004300189753
activation,neutral_controls,mean_tokens,21,C,16,0.013136266268120306,0.013770575242022673,0.20164446708663222,0.001700251409076575,0.011608902087039312,0.011436014859043732
activation,neutral_controls,mean_tokens,21,E,16,-0.0001189361274112973,-0.0007929422403914248,0.1734493344744522,0.0017134828950320419,0.010997284921752011,-0.0018324190224433391
activation,neutral_controls,mean_tokens,21,A,16,0.030942103510971448,0.027646801507734367,0.2480871991112238,0.0009458473914337041,0.010495201528506477,0.029996256119537743
activation,neutral_controls,mean_tokens,21,N,16,0.016110228194683315,0.010938727952527903,0.14647720074845336,-0.0011127586198442217,0.010594179730062348,0.01722298681452754
activation,neutral_controls,mean_tokens,22,O,16,0.009391594935528018,0.01597077620079059,0.01454263473221384,-0.0009181509143526428,0.009182047284586534,0.010309745849880661
activation,neutral_controls,mean_tokens,22,C,16,0.013513353280385741,0.016715025203066662,0.19580396901318983,-0.0014604627644304897,0.009314312689303994,0.014973816044816231
activation,neutral_controls,mean_tokens,22,E,16,-0.00120972359943608,-0.005573256602507048,0.15088718214444274,0.0014377534758130337,0.011403795547381846,-0.002647477075249114
activation,neutral_controls,mean_tokens,22,A,16,0.03221825594990559,0.02560458956804104,0.2564440444320605,-0.0005951856632972299,0.008894192881204698,0.03281344161320282
activation,neutral_controls,mean_tokens,22,N,16,0.015425707106152885,0.01781544684710641,0.13386748199576937,-0.0008257448671601198,0.009606025644162347,0.016251451973313007
activation,neutral_controls,mean_tokens,23,O,16,0.008820644600380241,0.01359246455155897,0.00250492835388099,0.0011275681981544538,0.008652682062632717,0.0076930764022257875
activation,neutral_controls,mean_tokens,23,C,16,0.012596889808617884,0.01646652140680417,0.17984927317703148,0.001030910862051885,0.009795090816035105,0.011565978946566
activation,neutral_controls,mean_tokens,23,E,16,-0.0010924262721003644,-0.008756460663030853,0.151702814953693,-0.0009500469293054326,0.010413692960620932,-0.00014237934279493186
activation,neutral_controls,mean_tokens,23,A,16,0.03295210646191046,0.02760232991279925,0.25324642603617853,0.0013079207317145574,0.012477312965529286,0.03164418573019591
activation,neutral_controls,mean_tokens,23,N,16,0.01433362617202892,0.0174666303029338,0.1277978979118908,0.0023653896501658156,0.010576665575581633,0.011968236521863103
activation,neutral_controls,mean_tokens,24,O,16,0.007192488908395299,0.011589666065984622,-0.019919817951416147,0.0008982227336888346,0.010478298835541279,0.006294266174706464
activation,neutral_controls,mean_tokens,24,C,16,0.010826853674571707,0.0143854822153088,0.1570243153411711,0.00031075078276261475,0.010981667874695329,0.010516102891809091
activation,neutral_controls,mean_tokens,24,E,16,-0.0005670768588914438,-0.005659588810710706,0.14748188541503307,-0.0017696394631254878,0.00897355342368885,0.001202562604234044
activation,neutral_controls,mean_tokens,24,A,16,0.03519027341518604,0.031652567524049824,0.27171884927782425,0.00017630765098042864,0.009906082537754636,0.03501396576420561
activation,neutral_controls,mean_tokens,24,N,16,0.014857865507209163,0.013802065424335304,0.13419909924703557,-0.0007636922060511849,0.011355956205940128,0.015621557713260348
activation,neutral_controls,mean_tokens,25,O,16,0.005753947628194809,0.013973894223488232,-0.04049588943843877,-3.299943654612837e-05,0.00901794741601933,0.005786947064740937
activation,neutral_controls,mean_tokens,25,C,16,0.011185222754542775,0.01919353754215411,0.1505389346926415,0.001077198489262131,0.008701266590257379,0.010108024265280645
activation,neutral_controls,mean_tokens,25,E,16,0.00145703085415733,-0.007468450646794184,0.14936433878755326,4.230275320854265e-05,0.008941602359138387,0.0014147281009487874
activation,neutral_controls,mean_tokens,25,A,16,0.03386631558039668,0.026822406140038328,0.26291146304972185,-0.0013146053482300467,0.009884169092330296,0.03518092092862673
activation,neutral_controls,mean_tokens,25,N,16,0.013592986615723746,0.010584485786590585,0.11942266336954652,0.0003350934058677903,0.009198089512371044,0.013257893209855955
activation,neutral_controls,mean_tokens,26,O,16,0.00341082066512328,0.005428604200330369,-0.05419951525970745,-0.0009258147143707123,0.008168656055959844,0.004336635379493992
activation,neutral_controls,mean_tokens,26,C,16,0.01083545217215894,0.011859219939793494,0.13976121998855764,0.0007443379292992816,0.009849433558513202,0.01009111424285966
activation,neutral_controls,mean_tokens,26,E,16,0.0017485101170275426,-0.0029251412955184227,0.136763469134035,0.00219475829100323,0.010136687535161564,-0.00044624817397568737
activation,neutral_controls,mean_tokens,26,A,16,0.03395754600646341,0.03093372495013571,0.25770596943949514,-0.0008356065626445451,0.00867997761870193,0.034793152569107956
activation,neutral_controls,mean_tokens,26,N,16,0.014004146109616098,0.004364946362429528,0.12603588138948052,-0.000945508171157442,0.008503253960360654,0.01494965428077354
activation,neutral_controls,mean_tokens,27,O,16,0.002579319682922988,0.012047608703183664,-0.06531327834737612,-0.0005807616513455922,0.010304791355444844,0.00316008133426858
activation,neutral_controls,mean_tokens,27,C,16,0.011364963625655611,0.007949315827568804,0.12903519244038303,0.0005758945898150309,0.009202757282075473,0.01078906903584058
activation,neutral_controls,mean_tokens,27,E,16,0.0019170109470521076,-0.00597116103145439,0.13320424888292062,-5.7102386880977e-05,0.008788517021067406,0.0019741133339330847
activation,neutral_controls,mean_tokens,27,A,16,0.03357214491359164,0.03108173079468346,0.25548366093902575,-0.0007804037325756217,0.008871080221961107,0.03435254864616726
activation,neutral_controls,mean_tokens,27,N,16,0.013412503957623808,0.004702404209368179,0.11947711871447594,-0.001421921828780398,0.00899064761904719,0.014834425786404206
activation,neutral_controls,mean_tokens,28,O,16,0.0024426823792508363,0.007008877129627836,-0.07566970714861057,-0.0013883359323954866,0.0080286038382037,0.0038310183116463227
activation,neutral_controls,mean_tokens,28,C,16,0.011350555923603648,0.007819994138735627,0.10700562786491268,0.0007857045161415974,0.008904753719129514,0.01056485140746205
activation,neutral_controls,mean_tokens,28,E,16,0.002281532501838418,-0.0029130430306868495,0.11563210361622525,-0.0009735487849245675,0.008712487867060581,0.0032550812867629853
activation,neutral_controls,mean_tokens,28,A,16,0.03362334980258722,0.03117119392319042,0.24604937566943716,-0.0007043994492151539,0.00838541906885749,0.034327749251802375
activation,neutral_controls,mean_tokens,28,N,16,0.014344493972449256,0.008299110834670321,0.11659640644088354,0.0006870008896414806,0.008697104922615655,0.013657493082807776
activation,neutral_controls,mean_tokens,29,O,16,0.004389086066641114,0.0049110798438831114,-0.04345120086704147,0.000518909088500998,0.008891685074980652,0.003870176978140116
activation,neutral_controls,mean_tokens,29,C,16,0.013226940673449327,0.011210909018623958,0.12734533456909378,-0.00036611196394531145,0.008977755236634405,0.013593052637394638
activation,neutral_controls,mean_tokens,29,E,16,0.0029122795137635714,-0.002526720556081761,0.12855428501662222,-0.00023375335143168828,0.008909955815929469,0.0031460328651952596
activation,neutral_controls,mean_tokens,29,A,16,0.034790213572843384,0.02940942138388415,0.24202356068723765,2.707141788908787e-06,0.007705397695824974,0.03478750643105447
activation,neutral_controls,mean_tokens,29,N,16,0.017449843305069313,0.015921915952456213,0.1337709993401971,0.00022915544005437479,0.008436528795342515,0.01722068786501494
activation,neutral_controls,mean_tokens,30,O,16,0.008210275482984372,0.011666295672201774,-0.00617110767274644,0.00016406331994990342,0.008161612109149985,0.008046212163034468
activation,neutral_controls,mean_tokens,30,C,16,0.024269417685633808,0.010752635329878333,0.20502953611970787,0.0009554303847703802,0.008509001668562218,0.02331398730086343
activation,neutral_controls,mean_tokens,30,E,16,0.017807134867048553,0.008454894201109217,0.22876737268575148,-0.00010322915586727887,0.009498754896743934,0.01791036402291583
activation,neutral_controls,mean_tokens,30,A,16,0.03853079271177462,0.03216145930417667,0.2553042252128945,-0.0008299944384506871,0.00810181328164545,0.039360787150225306
activation,neutral_controls,mean_tokens,30,N,16,0.019271785693654266,0.016894778303854538,0.14985728862036532,0.00010060867959243605,0.009414152998430883,0.01917117701406183
activation,neutral_controls,mean_tokens,31,O,16,0.02423127015889263,0.028806782812800965,0.03394166463909139,-0.0019275311826717318,0.013857684912787611,0.026158801341564362
activation,neutral_controls,mean_tokens,31,C,16,0.06664970980459811,0.04624685159164636,0.388064903598295,-0.0010815058715833061,0.012917979629704052,0.06773121567618141
activation,neutral_controls,mean_tokens,31,E,16,0.07437315274484126,0.05992855300259874,0.49081377228739315,-0.0004218048169128579,0.01385678032428428,0.07479495756175411
activation,neutral_controls,mean_tokens,31,A,16,0.05794586404752129,0.04184028568432993,0.38014983296255866,0.0012477432943531533,0.01531640642281858,0.05669812075316814
activation,neutral_controls,mean_tokens,31,N,16,0.017008077350799528,0.010876811023998517,0.16331282364484062,-0.0016574196162466213,0.011416833355436579,0.018665496967046148
activation,naturalistic_behavioral,final_token,0,O,16,0.003637757245726895,0.006454541381063968,0.0588144949190955,-0.0001402789213801764,0.007852474893967155,0.0037780361671070715
activation,naturalistic_behavioral,final_token,0,C,16,0.03582059139513771,0.02900240378631391,0.27112929837711,-0.0005336543154088408,0.008229869073024,0.03635424571054655
activation,naturalistic_behavioral,final_token,0,E,16,0.016986184842341105,0.009913190259990323,0.13785044891835924,0.0004121649865572434,0.00916685102288095,0.016574019855783863
activation,naturalistic_behavioral,final_token,0,A,16,0.018877830460973508,0.013594095734002852,0.14374435257427032,0.00029869890620514317,0.010323664375754774,0.018579131554768365
activation,naturalistic_behavioral,final_token,0,N,16,0.0030088493159969782,0.003472916077501901,-0.03595477630400436,0.0007255695931360882,0.010109691272226605,0.00228327972286089
activation,naturalistic_behavioral,final_token,1,O,16,0.0014755897660338007,-0.0011509847112782762,0.009485511144448934,0.000616930756883903,0.007821960532097345,0.0008586590091498976
activation,naturalistic_behavioral,final_token,1,C,16,0.038553344955215,0.02596995212239226,0.2945298086367738,0.0007472849440170662,0.010511292825021992,0.037806060011197934
activation,naturalistic_behavioral,final_token,1,E,16,0.021290429905463593,0.012625024686039609,0.24062268961620586,0.0010432003160907883,0.009683234788111676,0.020247229589372806
activation,naturalistic_behavioral,final_token,1,A,16,0.02214666406325778,0.010844148484574443,0.19697960896198366,-0.001392410043199972,0.009366014408547741,0.023539074106457752
activation,naturalistic_behavioral,final_token,1,N,16,0.011442027724539724,0.010096909501797324,0.08101395468121439,-0.0016502519329620804,0.009316919255302645,0.013092279657501805
activation,naturalistic_behavioral,final_token,2,O,16,-0.0032409160475361993,0.0010483459496370743,-0.010529446584732323,-0.0008442122441677033,0.00938542937927204,-0.002396703803368496
activation,naturalistic_behavioral,final_token,2,C,16,0.02958580318803102,0.01601092983955372,0.2689381506738462,-0.00023184150855876966,0.010089887935864449,0.029817644696589787
activation,naturalistic_behavioral,final_token,2,E,16,0.014130241827440037,0.010067137422564045,0.13466953331643644,-0.0009519326693242933,0.008418467937588176,0.01508217449676433
activation,naturalistic_behavioral,final_token,2,A,16,0.03029063698104586,0.017711476058202426,0.28384568375396246,-2.1580667158418375e-05,0.010066081905639812,0.030312217648204277
activation,naturalistic_behavioral,final_token,2,N,16,0.014192752626786587,0.003475372669689048,0.1046517506971456,-0.001948895521520967,0.008314042176194384,0.016141648148307555
activation,naturalistic_behavioral,final_token,3,O,16,-0.000827359309630076,0.006201105624267655,-0.023265096497917172,0.0004258656754851811,0.00926791625196142,-0.001253224985115257
activation,naturalistic_behavioral,final_token,3,C,16,0.02191693359188184,0.013273769964001952,0.19421112925706852,-0.00022401327122424753,0.0080575152506286,0.022140946863106088
activation,naturalistic_behavioral,final_token,3,E,16,0.01016849585072462,0.006671715214258622,0.1142421166026475,-0.00010702698753143541,0.010387414566130848,0.010275522838256055
activation,naturalistic_behavioral,final_token,3,A,16,0.04822422047333182,0.03166231847173643,0.3907689283757827,0.00022282486551074377,0.008958503076761135,0.04800139560782108
activation,naturalistic_behavioral,final_token,3,N,16,0.010583179497828176,0.0026348954828741026,0.11325460798942087,0.0006733345513779806,0.00938360864403128,0.009909844946450195
activation,naturalistic_behavioral,final_token,4,O,16,0.0035911342773344316,0.007865614813411727,0.03429661710249513,0.0002910376164332507,0.009130285723597333,0.0033000966609011808
activation,naturalistic_behavioral,final_token,4,C,16,0.01571420449699663,0.012643359826488561,0.17399250008431474,0.001324262762242347,0.012018829088348202,0.014389941734754283
activation,naturalistic_behavioral,final_token,4,E,16,0.006398969569898638,0.0018375440878499994,0.12910807278873332,-0.001094311061671298,0.00975692048323611,0.007493280631569936
activation,naturalistic_behavioral,final_token,4,A,16,0.04938057321466361,0.026630775649857823,0.40351861102796577,7.135983584775206e-05,0.011308771478074872,0.04930921337881586
activation,naturalistic_behavioral,final_token,4,N,16,0.009941135780048222,0.005610646667422881,0.09898746587986208,-0.0003516527575389647,0.008344948331549962,0.010292788537587187
activation,naturalistic_behavioral,final_token,5,O,16,0.006283918725208121,0.0065721123048169666,0.03222914283904344,0.002349653605726166,0.011512421039324785,0.003934265119481955
activation,naturalistic_behavioral,final_token,5,C,16,0.011919035655156762,0.007418066593908014,0.13096298365186004,-0.00021696683872739726,0.01063952381099541,0.01213600249388416
activation,naturalistic_behavioral,final_token,5,E,16,0.006766609162442602,-0.0030417815585612505,0.1535916821421468,0.00041249430603784677,0.010130768675695642,0.006354114856404755
activation,naturalistic_behavioral,final_token,5,A,16,0.04027251631398913,0.019158251142411986,0.34893133495346335,-0.0002561644222553801,0.010651169394811706,0.04052868073624451
activation,naturalistic_behavioral,final_token,5,N,16,0.017773700190436108,0.0017391357820204108,0.17830337054616216,0.00015735159816201674,0.009979500232065664,0.01761634859227409
activation,naturalistic_behavioral,final_token,6,O,16,0.006115322046096175,0.007416525598824552,0.05973402545074925,0.0006405512528668473,0.012869060794827808,0.005474770793229328
activation,naturalistic_behavioral,final_token,6,C,16,0.00936536342405269,0.001746396824483407,0.14275787822319305,-0.00016871595001803505,0.009950432848617045,0.009534079374070725
activation,naturalistic_behavioral,final_token,6,E,16,0.006109959457221414,0.004592385203699078,0.12615755212716345,0.0002117614837346114,0.010934074114738871,0.0058981979734868024
activation,naturalistic_behavioral,final_token,6,A,16,0.04018155806179444,0.02837876537089573,0.3540737333608784,0.0007825734924659089,0.01302056496733847,0.03939898456932853
activation,naturalistic_behavioral,final_token,6,N,16,0.012632431020297433,0.0013464789623687432,0.14976349185544977,0.0009280476583400379,0.012573244692492243,0.011704383361957395
activation,naturalistic_behavioral,final_token,7,O,16,0.00456563163194687,0.000969586592092186,0.04394768806267066,-0.0010131428663167743,0.009073246525814265,0.005578774498263645
activation,naturalistic_behavioral,final_token,7,C,16,0.008857497448833813,0.014080070356059474,0.1620139829306117,-0.0012534004345335643,0.00895171524948331,0.010110897883367376
activation,naturalistic_behavioral,final_token,7,E,16,0.006958569805060724,0.009519604256821577,0.1180478342891529,-0.0004936337925898471,0.01002326730221565,0.0074522035976505715
activation,naturalistic_behavioral,final_token,7,A,16,0.03671089547330915,0.021299137805716767,0.3676889989202428,-0.00034156882294830173,0.009891350809590919,0.03705246429625745
activation,naturalistic_behavioral,final_token,7,N,16,0.010939022012787174,-0.009685913900573814,0.16960035133451046,-0.000278153794793826,0.010012454156216743,0.011217175807581
activation,naturalistic_behavioral,final_token,8,O,16,0.004622973552817657,0.006348378008049951,0.05614622157139388,-0.0004484548341217644,0.008352526425732506,0.005071428386939422
activation,naturalistic_behavioral,final_token,8,C,16,0.011013975138023447,0.008712157155360088,0.1951202037448786,-0.0005985419096548526,0.008700197558865048,0.0116125170476783
activation,naturalistic_behavioral,final_token,8,E,16,0.007502043373681921,0.004514638221619181,0.16619485796348263,7.308885449264442e-05,0.007970935184513517,0.007428954519189276
activation,naturalistic_behavioral,final_token,8,A,16,0.02858477570486646,0.01783607267898956,0.30297449395225556,-0.000841076303633986,0.009360071002318233,0.029425852008500446
activation,naturalistic_behavioral,final_token,8,N,16,0.010025679438876245,0.0018989384144060362,0.15198137068051393,-0.00029890437081851924,0.00888591964679304,0.010324583809694764
activation,naturalistic_behavioral,final_token,9,O,16,0.0020004353363286096,0.0060581919279549725,0.0343076387035555,-0.0003567584009247767,0.007728639158126473,0.0023571937372533864
activation,naturalistic_behavioral,final_token,9,C,16,0.010468484486479872,0.011688306041443518,0.16086052047978613,-0.0007262954741402384,0.007579680556052081,0.01119477996062011
activation,naturalistic_behavioral,final_token,9,E,16,0.0030356404897249486,-0.0047802011400876355,0.13653108028737437,-0.0011448284960114226,0.007920558587758468,0.004180468985736371
activation,naturalistic_behavioral,final_token,9,A,16,0.021683292406685893,0.015239491529002242,0.23554580365653824,0.00041480389969303247,0.008642240706006896,0.02126848850699286
activation,naturalistic_behavioral,final_token,9,N,16,0.0053673132069715305,0.001856495883199519,0.1163699094132684,0.0009407717997349336,0.00885314031632994,0.004426541407236597
activation,naturalistic_behavioral,final_token,10,O,16,0.00016985934242445637,0.00240396423881403,-0.019674279101415074,-0.0012659065632314279,0.007271132503690267,0.0014357659056558844
activation,naturalistic_behavioral,final_token,10,C,16,0.010614309076077444,0.010136254255239646,0.11047114518844084,0.00020222807405465313,0.008486573407404097,0.01041208100202279
activation,naturalistic_behavioral,final_token,10,E,16,0.005354481688367235,-0.0007035725086833938,0.13724866092465665,-0.0010077504839281488,0.008674041508896602,0.0063622321722953835
activation,naturalistic_behavioral,final_token,10,A,16,0.023718913907178316,0.01987862314671985,0.26101374260003585,6.988617352894123e-05,0.008271063758838128,0.023649027733649373
activation,naturalistic_behavioral,final_token,10,N,16,0.008635844670159673,0.01060457564294822,0.12014788726387735,0.0007321395916575372,0.008021109969154653,0.007903705078502136
activation,naturalistic_behavioral,final_token,11,O,16,0.00281455076338465,-0.004388017927581983,0.03995188632598653,0.0007462906899981397,0.008210549270272541,0.00206826007338651
activation,naturalistic_behavioral,final_token,11,C,16,0.01162612397423075,0.00998103418480453,0.1544238584647544,-0.00014826376854922905,0.008516472201908477,0.011774387742779979
activation,naturalistic_behavioral,final_token,11,E,16,0.007826765489186444,-0.004164944944206579,0.1538053278170845,0.0002826052732729915,0.008865043644990536,0.007544160215913453
activation,naturalistic_behavioral,final_token,11,A,16,0.021245917290041716,0.020430223098734726,0.2557795280194475,-0.00046777703227372666,0.009202893546929781,0.021713694322315444
activation,naturalistic_behavioral,final_token,11,N,16,0.010283098861834847,0.011537202086666448,0.13329011735731186,0.0008111161730118153,0.008667454818173612,0.009471982688823032
activation,naturalistic_behavioral,final_token,12,O,16,0.007771989609953212,-0.001550867931732432,0.08249695308441896,-0.0011181947736792685,0.00731589375259439,0.00889018438363248
activation,naturalistic_behavioral,final_token,12,C,16,0.017484690983165647,0.01507606027973354,0.20622095420231687,1.2555673839357521e-05,0.007924570293811195,0.01747213530932629
activation,naturalistic_behavioral,final_token,12,E,16,0.0051436822090652305,-0.0035373086430684677,0.1092433415292979,0.000519247051999314,0.00995119312185689,0.004624435157065916
activation,naturalistic_behavioral,final_token,12,A,16,0.02204186857199061,0.014538601431419041,0.2679106880447521,-0.00046134739028392413,0.008796775436003056,0.022503215962274534
activation,naturalistic_behavioral,final_token,12,N,16,0.007378842073144082,0.005873775758063614,0.15703430038696212,0.0002972353826941567,0.00865390553209294,0.007081606690449925
activation,naturalistic_behavioral,final_token,13,O,16,0.005908889245698982,0.006230427618084679,0.06973678334935265,-0.00018985027777592697,0.008672837791597948,0.006098739523474909
activation,naturalistic_behavioral,final_token,13,C,16,0.02383176968441762,0.026478477844911447,0.22817575198192686,0.000150218233356715,0.009196599118901864,0.023681551451060903
activation,naturalistic_behavioral,final_token,13,E,16,0.007923201890389859,-0.0004213388334023791,0.1240474851437387,0.0006496892953104305,0.00864381623752309,0.007273512595079428
activation,naturalistic_behavioral,final_token,13,A,16,0.01945415353471273,0.019360804561834963,0.2592062976682085,0.00034480913189284936,0.008898047549412506,0.019109344402819882
activation,naturalistic_behavioral,final_token,13,N,16,0.007271398575156324,0.006800601916800141,0.13619193594424495,0.0016242283591218721,0.009182329280225388,0.005647170216034452
activation,naturalistic_behavioral,final_token,14,O,16,0.006883469888784189,0.00253790557023274,0.08306356385836518,0.0008614200865204527,0.010522515494424248,0.006022049802263736
activation,naturalistic_behavioral,final_token,14,C,16,0.025553700964652468,0.024089783215090876,0.23558248240751886,0.00037610092651809015,0.009282661426572312,0.02517760003813438
activation,naturalistic_behavioral,final_token,14,E,16,0.004100550979522019,0.0031943734892424013,0.07405308924007926,0.0018647004727268893,0.009716884424982405,0.0022358505067951295
activation,naturalistic_behavioral,final_token,14,A,16,0.01917485641226151,0.010483812359070203,0.24699163471141794,-0.0007767419642644738,0.00927059187225012,0.019951598376525985
activation,naturalistic_behavioral,final_token,14,N,16,0.006630452101048791,0.007544803973222002,0.12668289024632418,0.00022702304440620004,0.009551918790526321,0.006403429056642591
activation,naturalistic_behavioral,final_token,15,O,16,0.009253429436976905,0.008255054818944214,0.100859678724014,-0.00040829368447650857,0.007835624644923,0.009661723121453414
activation,naturalistic_behavioral,final_token,15,C,16,0.02768301153962028,0.023504938338704612,0.2462856113324463,0.0006610732853520362,0.009746694849777,0.027021938254268244
activation,naturalistic_behavioral,final_token,15,E,16,0.006785919507570109,0.005144162409976102,0.08223229865784384,-0.000294186070642988,0.008777641645772072,0.007080105578213097
activation,naturalistic_behavioral,final_token,15,A,16,0.015208985411982854,0.01601073236743473,0.18266942269640746,0.00029251845350173965,0.00996534757450678,0.014916466958481114
activation,naturalistic_behavioral,final_token,15,N,16,0.010842465054541036,0.019561951004899124,0.15680527549571793,0.0017902350136089998,0.009599358407280989,0.009052230040932035
activation,naturalistic_behavioral,final_token,16,O,16,0.004844606429572556,0.0027442881105273252,0.04589593551529731,-0.0004372452866319574,0.009618011917810034,0.005281851716204513
activation,naturalistic_behavioral,final_token,16,C,16,0.031852364569298144,0.026105684643815144,0.2596271089998829,-0.0003499675048665145,0.01005016410981856,0.03220233207416466
activation,naturalistic_behavioral,final_token,16,E,16,0.006317784216492847,-0.0023320383192545276,0.09927736228766645,-0.0004226360272216608,0.009522864320558426,0.006740420243714507
activation,naturalistic_behavioral,final_token,16,A,16,0.019987974290864505,0.017350078851706675,0.23801864579480833,-0.0010647517378516399,0.008355542463910754,0.021052726028716145
activation,naturalistic_behavioral,final_token,16,N,16,0.007160905954550577,0.015366928733750142,0.1176061773894242,-0.00018587545311029893,0.009302517952838726,0.007346781407660876
activation,naturalistic_behavioral,final_token,17,O,16,0.005908390990537804,0.011511399796193016,0.0803508068243361,0.00018760236689528516,0.01056208784408941,0.005720788623642519
activation,naturalistic_behavioral,final_token,17,C,16,0.03026349207574929,0.030836380709709663,0.2563133494828891,-0.0002098024957079694,0.010501285675319204,0.03047329457145726
activation,naturalistic_behavioral,final_token,17,E,16,0.004044889492441894,5.907503385807727e-05,0.053432878746369504,0.0029897933139716158,0.010940367021124397,0.0010550961784702782
activation,naturalistic_behavioral,final_token,17,A,16,0.01445770108841772,0.016546604870797565,0.13631355678718685,0.0009721855805847732,0.01038410823461358,0.013485515507832946
activation,naturalistic_behavioral,final_token,17,N,16,0.005569377940793038,0.026315245561154988,0.09225238836719012,0.00041240746306677866,0.009725952017975267,0.005156970477726259
activation,naturalistic_behavioral,final_token,18,O,16,0.007331427832254491,0.012759760881279423,0.0895664311800508,-0.0016345394730836549,0.008675980620675703,0.008965967305338145
activation,naturalistic_behavioral,final_token,18,C,16,0.032417316649243966,0.02705118977574673,0.26984331357147745,-0.00022002312538746069,0.011796039914530257,0.03263733977463143
activation,naturalistic_behavioral,final_token,18,E,16,0.004043068426406121,0.00022671819745837918,0.061215577031082054,0.0016919248529324654,0.011190296285394318,0.0023511435734736557
activation,naturalistic_behavioral,final_token,18,A,16,0.014766261830807047,0.018409565931284733,0.1360091951042866,0.001040183963316868,0.009561251247233003,0.01372607786749018
activation,naturalistic_behavioral,final_token,18,N,16,0.0048949374398628695,0.021835150951480253,0.09485989154980004,0.00033492857887370165,0.009785444042822234,0.004560008860989168
activation,naturalistic_behavioral,final_token,19,O,16,0.008422693072104805,0.005194879659293808,0.10115097492890361,0.0031438539239404136,0.009915138314730221,0.005278839148164391
activation,naturalistic_behavioral,final_token,19,C,16,0.03152219996356409,0.02595370126691166,0.2753665962989724,-0.0023439467860648165,0.009813515190770254,0.03386614674962891
activation,naturalistic_behavioral,final_token,19,E,16,0.003974714214089998,-0.001718463989892794,0.06714990564744264,0.00046426244317983713,0.011162657684624253,0.003510451770910161
activation,naturalistic_behavioral,final_token,19,A,16,0.014916079457965904,0.011961600620981647,0.13162193810858006,0.0009501757360845941,0.01059595915849899,0.01396590372188131
activation,naturalistic_behavioral,final_token,19,N,16,0.004572160105364766,0.015214271126576605,0.08994620013168904,-0.00020913032164798445,0.01095374646489735,0.00478129042701275
activation,naturalistic_behavioral,final_token,20,O,16,0.010333944918770837,0.012734717375491988,0.09632376969805868,0.0011622139539722728,0.009080315175343537,0.009171730964798563
activation,naturalistic_behavioral,final_token,20,C,16,0.03361788393759575,0.020470400403826285,0.27504777127898555,-4.0204638827836065e-05,0.009632233062379644,0.033658088576423585
activation,naturalistic_behavioral,final_token,20,E,16,0.005968337353545845,0.00046337908963505186,0.07447260354495217,-0.0009381070946488748,0.010325531256238682,0.00690644444819472
activation,naturalistic_behavioral,final_token,20,A,16,0.01589879589097721,0.011468322983450505,0.13503710038701827,0.000668058106212347,0.009797155459265435,0.015230737784764862
activation,naturalistic_behavioral,final_token,20,N,16,0.007936530223590166,0.017296039518092415,0.11897644366630922,0.0005660993612727314,0.010418318654818527,0.007370430862317435
