prompt_group,pooling_rule,layer,ptype,profile,common_drift_projection,residual_direction_norm
ipip_stems,final_token,0,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.13372888,0.10335512
naturalistic_behavioral,final_token,16,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.4210134,1.2297097
naturalistic_behavioral,final_token,16,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.1474195,1.3513203
naturalistic_behavioral,final_token,16,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.489103,1.1858126
naturalistic_behavioral,final_token,16,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.999873,1.4829681
naturalistic_behavioral,final_token,16,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.093394,1.1463302
naturalistic_behavioral,final_token,16,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.206713,1.250266
naturalistic_behavioral,final_token,16,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.0003936,1.3164355
naturalistic_behavioral,final_token,16,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.0101986,1.5269895
naturalistic_behavioral,final_token,16,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.2627628,1.2078794
naturalistic_behavioral,final_token,16,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.1188037,1.9061645
naturalistic_behavioral,final_token,16,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.082259,1.298673
naturalistic_behavioral,final_token,16,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.08733,1.5124886
naturalistic_behavioral,final_token,16,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.3862216,1.307259
naturalistic_behavioral,final_token,16,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.342407,1.4093603
naturalistic_behavioral,final_token,16,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.9681622,1.9697795
naturalistic_behavioral,final_token,16,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.154977,1.1001571
naturalistic_behavioral,final_token,16,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.2622974,1.0710299
naturalistic_behavioral,final_token,16,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.246383,1.2000873
naturalistic_behavioral,final_token,16,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.4781823,1.3355792
naturalistic_behavioral,final_token,16,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.254366,1.1590681
naturalistic_behavioral,final_token,17,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.357812,1.5907964
naturalistic_behavioral,final_token,17,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.39519,1.3787962
naturalistic_behavioral,final_token,17,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.7180386,1.3926297
naturalistic_behavioral,final_token,17,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.090911,1.5347017
naturalistic_behavioral,final_token,17,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.6901205,1.3415613
naturalistic_behavioral,final_token,17,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3.4230824,1.8038664
naturalistic_behavioral,final_token,17,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.8490427,1.3499
naturalistic_behavioral,final_token,17,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.4996696,2.3881276
naturalistic_behavioral,final_token,17,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.7109616,1.4538063
naturalistic_behavioral,final_token,17,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.775287,1.8093879
naturalistic_behavioral,final_token,17,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.783896,2.093433
naturalistic_behavioral,final_token,17,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.7006106,1.6257185
naturalistic_behavioral,final_token,17,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.9174018,1.4745243
naturalistic_behavioral,final_token,17,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.449671,1.6737165
naturalistic_behavioral,final_token,17,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.945799,1.3393528
naturalistic_behavioral,final_token,17,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.4282975,1.8005966
naturalistic_behavioral,final_token,17,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.4794264,1.4175078
naturalistic_behavioral,final_token,17,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.6744182,1.527498
naturalistic_behavioral,final_token,17,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.4070303,1.5844854
naturalistic_behavioral,final_token,17,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.4990885,1.9962722
naturalistic_behavioral,final_token,17,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.6931102,1.48265
naturalistic_behavioral,final_token,17,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.6982455,2.57799
naturalistic_behavioral,final_token,17,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.5397952,1.5194637
naturalistic_behavioral,final_token,17,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.482137,1.8095266
naturalistic_behavioral,final_token,17,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.8556025,1.569094
naturalistic_behavioral,final_token,17,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.7490804,1.6749685
naturalistic_behavioral,final_token,17,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.482145,2.3802788
naturalistic_behavioral,final_token,17,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.5831492,1.3388644
naturalistic_behavioral,final_token,17,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.7487535,1.2968416
naturalistic_behavioral,final_token,17,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.709172,1.4356356
naturalistic_behavioral,final_token,17,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.0069518,1.699351
naturalistic_behavioral,final_token,17,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.6161048,1.4085699
naturalistic_behavioral,final_token,18,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.6456623,1.76805
naturalistic_behavioral,final_token,18,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.6640606,1.4666412
naturalistic_behavioral,final_token,18,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3.0293674,1.5717043
naturalistic_behavioral,final_token,18,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.3536072,1.701565
naturalistic_behavioral,final_token,18,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3.0106976,1.455567
naturalistic_behavioral,final_token,18,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3.8552125,1.9277264
naturalistic_behavioral,final_token,18,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3.271957,1.5121382
naturalistic_behavioral,final_token,18,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.7917821,2.7094078
naturalistic_behavioral,final_token,18,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.0669124,1.6452471
naturalistic_behavioral,final_token,18,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3.1939075,2.0081787
naturalistic_behavioral,final_token,18,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3.221572,2.4612427
naturalistic_behavioral,final_token,18,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.0834165,1.8306274
naturalistic_behavioral,final_token,18,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.3720639,1.6246067
naturalistic_behavioral,final_token,18,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.7352884,1.8876573
naturalistic_behavioral,final_token,18,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.3406148,1.4389272
naturalistic_behavioral,final_token,18,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.7630363,2.1486156
naturalistic_behavioral,final_token,18,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.849037,1.6217828
naturalistic_behavioral,final_token,18,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.9888806,1.6598054
naturalistic_behavioral,final_token,18,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.7494602,1.7477174
naturalistic_behavioral,final_token,18,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.827493,2.2774577
naturalistic_behavioral,final_token,18,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3.0361052,1.6033248
naturalistic_behavioral,final_token,18,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3.1204636,2.8442507
naturalistic_behavioral,final_token,18,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.880702,1.6829181
naturalistic_behavioral,final_token,18,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.7455342,2.0537455
naturalistic_behavioral,final_token,18,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.2601376,1.6997361
naturalistic_behavioral,final_token,18,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3.1293197,1.922573
naturalistic_behavioral,final_token,18,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.915302,2.6438222
naturalistic_behavioral,final_token,18,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.891204,1.46179
naturalistic_behavioral,final_token,18,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.1497674,1.3989941
naturalistic_behavioral,final_token,18,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3.0674837,1.6132774
naturalistic_behavioral,final_token,18,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.4367778,1.9374446
naturalistic_behavioral,final_token,18,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.9516191,1.6109439
naturalistic_behavioral,final_token,19,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.824887,1.9069412
naturalistic_behavioral,final_token,19,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.8049743,1.5714076
naturalistic_behavioral,final_token,19,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3.2111151,1.7158403
naturalistic_behavioral,final_token,19,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.4894881,1.7774396
naturalistic_behavioral,final_token,19,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3.2141442,1.5425284
naturalistic_behavioral,final_token,19,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4.1251016,2.0636475
naturalistic_behavioral,final_token,19,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3.504047,1.6528326
naturalistic_behavioral,final_token,19,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.9772224,2.9050963
naturalistic_behavioral,final_token,19,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.2703824,1.7304968
naturalistic_behavioral,final_token,19,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3.435797,2.210936
naturalistic_behavioral,final_token,19,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3.4384031,2.652643
naturalistic_behavioral,final_token,19,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.2951329,1.9617367
naturalistic_behavioral,final_token,19,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.6322067,1.7335463
naturalistic_behavioral,final_token,19,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.8962307,2.0451162
naturalistic_behavioral,final_token,19,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.5308867,1.4828136
naturalistic_behavioral,final_token,19,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.9613936,2.3286765
naturalistic_behavioral,final_token,19,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,3.019396,1.7407022
naturalistic_behavioral,final_token,19,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,3.2452977,1.7799952
naturalistic_behavioral,final_token,19,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.9025815,1.848868
naturalistic_behavioral,final_token,19,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,3.0494962,2.4858768
naturalistic_behavioral,final_token,19,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3.2405903,1.7106588
naturalistic_behavioral,final_token,19,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3.344595,3.093848
naturalistic_behavioral,final_token,19,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3.056143,1.7798535
naturalistic_behavioral,final_token,19,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.9429891,2.215764
naturalistic_behavioral,final_token,19,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.4664934,1.7923195
naturalistic_behavioral,final_token,19,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3.365038,2.0622973
naturalistic_behavioral,final_token,19,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3.1124365,2.9056506
naturalistic_behavioral,final_token,19,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.087824,1.6092463
naturalistic_behavioral,final_token,19,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.372263,1.4835625
naturalistic_behavioral,final_token,19,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3.2615342,1.6985333
naturalistic_behavioral,final_token,19,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.6703236,2.0540748
naturalistic_behavioral,final_token,19,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,3.1440701,1.6954598
naturalistic_behavioral,final_token,20,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.9980676,2.0703874
naturalistic_behavioral,final_token,20,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,3.0028017,1.6711005
naturalistic_behavioral,final_token,20,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3.467767,1.8330519
naturalistic_behavioral,final_token,20,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.656063,1.9199798
naturalistic_behavioral,final_token,20,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3.452224,1.6733234
naturalistic_behavioral,final_token,20,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4.470894,2.2045567
naturalistic_behavioral,final_token,20,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3.7043717,1.7311976
naturalistic_behavioral,final_token,20,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.162231,3.0526707
naturalistic_behavioral,final_token,20,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.4835026,1.8287687
naturalistic_behavioral,final_token,20,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3.6735804,2.3361228
naturalistic_behavioral,final_token,20,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3.6246474,2.946649
naturalistic_behavioral,final_token,20,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.5066235,2.0915704
naturalistic_behavioral,final_token,20,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.9264376,1.8333309
naturalistic_behavioral,final_token,20,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3.1355414,2.2019858
naturalistic_behavioral,final_token,20,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.7931647,1.588797
naturalistic_behavioral,final_token,20,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,3.22329,2.4272954
naturalistic_behavioral,final_token,20,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,3.2293591,1.8714753
naturalistic_behavioral,final_token,20,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,3.4560812,1.8801032
naturalistic_behavioral,final_token,20,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3.0789676,1.9556388
naturalistic_behavioral,final_token,20,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,3.2849765,2.6953945
naturalistic_behavioral,final_token,20,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3.4520721,1.8250589
naturalistic_behavioral,final_token,20,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3.6028879,3.2364879
naturalistic_behavioral,final_token,20,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3.2753692,1.8966444
naturalistic_behavioral,final_token,20,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.0955622,2.4135501
naturalistic_behavioral,final_token,20,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.7169065,1.9514675
naturalistic_behavioral,final_token,20,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3.5735204,2.152179
naturalistic_behavioral,final_token,20,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3.353152,3.1827111
naturalistic_behavioral,final_token,20,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.3016958,1.7117153
naturalistic_behavioral,final_token,20,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.6301713,1.6194437
naturalistic_behavioral,final_token,20,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3.486034,1.8108587
naturalistic_behavioral,final_token,20,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.9120734,2.228402
naturalistic_behavioral,final_token,20,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,3.3960223,1.8394697
naturalistic_behavioral,final_token,21,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,3.6768792,2.3864748
naturalistic_behavioral,final_token,21,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,3.5636208,1.943948
naturalistic_behavioral,final_token,21,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4.2571683,2.233995
naturalistic_behavioral,final_token,21,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,3.2795413,2.4313657
naturalistic_behavioral,final_token,21,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4.1793685,1.992521
naturalistic_behavioral,final_token,21,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,5.538822,2.8505995
naturalistic_behavioral,final_token,21,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,4.5592666,2.1018643
naturalistic_behavioral,final_token,21,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.7864463,3.8872666
naturalistic_behavioral,final_token,21,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4.342232,2.1888258
naturalistic_behavioral,final_token,21,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4.597214,2.7696233
naturalistic_behavioral,final_token,21,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4.6414347,3.541996
naturalistic_behavioral,final_token,21,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4.286157,2.3668647
naturalistic_behavioral,final_token,21,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,4.949152,2.2401552
naturalistic_behavioral,final_token,21,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3.8230965,2.6814086
naturalistic_behavioral,final_token,21,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,4.6132784,1.8655161
naturalistic_behavioral,final_token,21,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,4.0960298,2.877442
naturalistic_behavioral,final_token,21,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,3.9697318,2.2953744
naturalistic_behavioral,final_token,21,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,4.338717,2.204398
naturalistic_behavioral,final_token,21,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,3.7611418,2.4624712
naturalistic_behavioral,final_token,21,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,4.093321,3.4563606
naturalistic_behavioral,final_token,21,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4.2445073,2.190583
naturalistic_behavioral,final_token,21,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4.532555,3.9869041
naturalistic_behavioral,final_token,21,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,4.0091925,2.344469
naturalistic_behavioral,final_token,21,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.7164707,2.9833105
naturalistic_behavioral,final_token,21,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4.5806713,2.2836554
naturalistic_behavioral,final_token,21,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4.3015847,2.575746
naturalistic_behavioral,final_token,21,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4.1880198,3.7546122
naturalistic_behavioral,final_token,21,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4.0378184,2.0504003
naturalistic_behavioral,final_token,21,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,4.557,1.970496
naturalistic_behavioral,final_token,21,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,4.275085,2.0973256
naturalistic_behavioral,final_token,21,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,4.8741183,2.6608753
naturalistic_behavioral,final_token,21,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,4.1454625,2.1979282
naturalistic_behavioral,final_token,22,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,4.100004,2.630902
naturalistic_behavioral,final_token,22,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,3.9778929,2.127291
naturalistic_behavioral,final_token,22,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4.77069,2.4672875
naturalistic_behavioral,final_token,22,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,3.6165788,2.6927862
naturalistic_behavioral,final_token,22,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4.773374,2.279273
naturalistic_behavioral,final_token,22,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6.225871,3.1833131
naturalistic_behavioral,final_token,22,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5.043186,2.373874
naturalistic_behavioral,final_token,22,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.164345,4.2913795
naturalistic_behavioral,final_token,22,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4.7184305,2.4724562
naturalistic_behavioral,final_token,22,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,5.0857263,3.0654917
naturalistic_behavioral,final_token,22,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4.982811,4.1066823
naturalistic_behavioral,final_token,22,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4.6517563,2.5973377
naturalistic_behavioral,final_token,22,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,5.4895906,2.5399337
naturalistic_behavioral,final_token,22,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,4.42026,3.0025399
naturalistic_behavioral,final_token,22,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,5.164413,2.0362875
naturalistic_behavioral,final_token,22,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,4.6231737,3.2582257
naturalistic_behavioral,final_token,22,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,4.517502,2.624892
naturalistic_behavioral,final_token,22,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,4.813161,2.452175
naturalistic_behavioral,final_token,22,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4.10684,2.7588215
naturalistic_behavioral,final_token,22,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,4.646454,3.9254227
naturalistic_behavioral,final_token,22,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4.7223344,2.540231
naturalistic_behavioral,final_token,22,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4.9882336,4.384114
naturalistic_behavioral,final_token,22,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,4.4344916,2.6208389
naturalistic_behavioral,final_token,22,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.9912858,3.3262794
naturalistic_behavioral,final_token,22,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5.213254,2.578174
naturalistic_behavioral,final_token,22,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4.7822256,2.7708933
